CPI,Exchange Rate,GDP Deflator,GDP Growth,Agricultural Land,Cereal Yield,Fertilizer Consumption,Rural Population,Employment in Agriculture,Access to Electricity,Inflation Rate,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,holidays
174.12326205954,105.98463486499966,153.15544003506267,8.52564493894955,28.7478200209278,2909.1,72.63689265269436,80.52933333333334,63.48816694428294,89.03333333333333,3.7717852004809465,24.97741935483871,16.94193548387097,20.66774193548387,238.6,8.203225806451613,637.81,124.47,3
174.70467716769775,106.35282227053384,153.70341981090908,8.412736334578273,28.7478200209278,2926.2,74.41779817381845,80.49566666666666,63.426422743967045,89.64166666666667,3.8079574738596658,26.203333333333333,19.243333333333332,22.313333333333333,468.5,6.92,562.29,112.77,1
175.28609227585548,106.72100967606801,154.2513995867555,8.299827730206996,28.7478200209278,2943.3,76.19870369494254,80.462,63.36467854365115,90.25,3.8441297472383846,25.845161290322583,20.32903225806452,22.480645161290322,922.1,6.306451612903226,429.56,88.56,1
175.86750738401324,107.08919708160217,154.79937936260194,8.186919125835718,28.7478200209278,2960.4,77.97960921606663,80.42833333333334,63.30293434333526,90.85833333333333,3.880302020617104,25.470967741935485,20.24516129032258,22.306451612903224,976.3,5.861290322580645,387.9,79.96,4
176.448922492171,107.45738448713634,155.34735913844835,8.07401052146444,28.7478200209278,2977.5,79.76051473719073,80.39466666666667,63.24119014301937,91.46666666666667,3.9164742939958233,25.673333333333336,19.233333333333334,21.976666666666667,297.4,6.55,491.19,96.98,5
177.03033760032875,107.8255718926705,155.89533891429477,7.9611019170931625,28.7478200209278,2994.6,81.54142025831482,80.361,63.17944594270348,92.075,3.952646567374542,23.4741935483871,16.01290322580645,19.361290322580647,50.0,7.300000000000001,476.94,89.75,6
177.6117527084865,108.19375929820467,156.44331869014118,7.848193312721885,28.7478200209278,3011.7,83.32232577943891,80.32733333333334,63.11770174238759,92.68333333333334,3.9888188407532614,20.290000000000003,10.31,14.966666666666667,6.3,7.6,417.94,73.63,4
178.19316781664423,108.56194670373883,156.9912984659876,7.7352847083506076,28.7478200209278,3028.8,85.103231300563,80.29366666666667,63.055957542071695,93.29166666666667,4.02499111413198,19.20967741935484,8.025806451612903,13.116129032258065,0.1,8.141935483870968,404.52,69.24,2
178.774582924802,108.930134109273,157.539278241834,7.62237610397933,28.7478200209278,3045.9,86.8841368216871,80.26,62.9942133417558,93.9,4.0611633875107,16.438709677419357,4.941935483870967,10.235483870967743,10.9,8.558064516129033,426.89,68.55,2
179.60419911125356,109.23674649671867,158.1551460083281,7.541932714573109,28.7478200209278,3050.9083333333333,86.91673211272493,80.22558333333333,62.934983071419374,93.56666666666668,4.1867902283722485,19.20357142857143,8.746428571428572,13.728571428571428,25.0,9.549999999999999,434.61,77.25,3
180.43381529770517,109.54335888416433,158.77101377482217,7.461489325166888,28.7478200209278,3055.916666666667,86.94932740376277,80.19116666666667,62.87575280108295,93.23333333333333,4.312417069233798,22.567741935483873,11.51290322580645,16.82903225806452,22.8,9.696774193548388,608.29,116.23,4
181.26343148415674,109.84997127161,159.38688154131626,7.3810459357606675,28.7478200209278,3060.925,86.9819226948006,80.15675,62.816522530746525,92.9,4.438043910095347,23.509999999999998,13.873333333333333,18.333333333333332,149.0,8.276666666666667,595.31,114.6,4
182.0930476706083,110.15658365905567,160.00274930781035,7.300602546354447,28.7478200209278,3065.9333333333334,87.01451798583842,80.12233333333333,62.757292260410104,92.56666666666668,4.563670750956897,24.15806451612903,16.483870967741936,19.980645161290322,263.2,7.345161290322581,564.29,110.02,3
