date,Holiday,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration
2020-01-01,0,16.2,5.8,10.6,0.2,5.8,11.94,1.96
2020-01-02,0,14.8,7.2,10.3,1.0,5.8,7.11,1.24
2020-01-03,0,10.1,6.5,8.0,16.5,8.3,2.46,0.51
2020-01-04,0,12.5,5.5,8.1,3.4,5.5,10.22,1.48
2020-01-05,0,10.8,4.5,7.3,0.5,7.6,11.61,1.61
2020-01-06,0,14.5,3.1,8.1,0.0,5.5,13.82,2.07
2020-01-07,0,14.1,3.9,8.9,2.2,6.9,12.3,1.85
2020-01-08,0,12.9,6.6,9.0,5.5,6.0,6.03,0.98
2020-01-09,0,12.5,5.6,8.4,5.8,5.9,8.28,1.27
2020-01-10,0,13.0,5.1,8.6,0.0,9.0,11.93,1.71
2020-01-11,1,14.0,3.2,8.7,0.0,7.7,13.91,2.05
2020-01-12,0,17.0,5.4,10.5,0.0,6.4,14.18,2.25
2020-01-13,0,16.9,6.7,11.1,0.0,6.8,14.31,2.26
2020-01-14,0,17.5,6.8,11.5,0.0,6.5,14.16,2.27
2020-01-15,1,17.1,8.3,12.9,0.0,6.9,14.54,2.34
2020-01-16,0,15.0,9.9,11.6,11.6,5.1,5.57,1.07
2020-01-17,0,11.4,7.7,10.0,40.2,9.0,2.11,0.5
2020-01-18,0,15.3,4.9,9.7,0.0,7.3,12.75,2.0
2020-01-19,0,13.0,5.9,8.9,1.9,6.2,12.0,1.78
2020-01-20,0,13.7,4.0,8.5,0.0,9.2,13.92,2.05
2020-01-21,0,13.7,5.0,9.2,0.0,5.7,10.66,1.71
2020-01-22,0,15.1,6.0,10.1,0.0,7.9,15.43,2.38
2020-01-23,0,15.1,4.9,9.9,0.0,7.2,15.12,2.31
2020-01-24,0,14.2,5.5,9.1,0.0,8.6,13.84,2.07
2020-01-25,0,14.1,4.4,8.8,0.0,8.0,14.63,2.14
2020-01-26,0,12.4,3.9,8.0,0.4,6.2,10.57,1.56
2020-01-27,0,14.1,5.1,9.1,0.0,7.4,12.63,1.9
2020-01-28,0,16.1,6.1,11.1,0.6,7.9,14.71,2.33
2020-01-29,0,16.2,7.5,11.4,0.0,7.4,14.71,2.29
2020-01-30,1,13.9,7.4,10.5,0.9,7.6,12.94,1.91
2020-01-31,0,14.3,6.9,10.0,0.0,10.0,15.04,2.25
2020-02-01,0,13.4,6.7,9.2,0.9,5.6,11.05,1.62
2020-02-02,0,12.5,4.7,8.4,0.0,8.4,14.25,2.04
2020-02-03,0,14.2,3.7,9.2,0.0,8.5,15.53,2.3
2020-02-04,0,14.3,5.0,9.7,0.0,9.8,16.43,2.39
2020-02-05,0,14.1,5.0,9.3,0.1,9.5,15.72,2.34
2020-02-06,0,14.8,4.9,9.5,0.0,6.5,14.38,2.25
2020-02-07,0,14.5,5.4,9.8,1.5,7.8,15.4,2.31
2020-02-08,0,13.2,5.4,8.9,5.5,5.2,14.92,2.22
2020-02-09,0,14.5,2.1,8.4,0.1,12.6,17.41,2.57
2020-02-10,1,16.4,4.0,10.0,0.0,9.4,17.6,2.77
2020-02-11,0,16.9,5.9,11.1,0.0,7.2,17.2,2.76
2020-02-12,0,17.7,5.3,11.8,0.0,8.7,17.57,2.82
2020-02-13,0,18.8,7.4,13.0,0.0,8.2,17.65,2.91
2020-02-14,0,17.9,7.4,12.9,0.0,10.9,16.21,2.6
2020-02-15,0,16.6,10.1,13.2,2.0,7.9,11.13,1.86
2020-02-16,0,17.1,10.6,13.9,1.3,8.9,13.05,2.14
2020-02-17,0,17.2,11.2,13.7,2.2,7.7,12.87,2.14
2020-02-18,0,17.8,10.2,13.7,0.0,10.3,16.02,2.61
2020-02-19,1,16.2,11.5,13.3,1.0,6.6,11.21,1.88
2020-02-20,0,18.3,10.3,13.3,2.6,7.7,12.42,2.13
2020-02-21,0,16.2,9.2,12.3,10.9,7.1,8.97,1.59
2020-02-22,0,18.9,9.5,13.0,2.0,7.6,16.2,2.73
2020-02-23,0,17.0,7.4,12.2,3.0,5.9,14.48,2.45
2020-02-24,0,17.3,7.8,11.9,0.6,7.0,15.94,2.65
2020-02-25,0,14.7,7.5,10.9,3.4,7.4,11.47,1.86
2020-02-26,0,14.5,8.4,10.5,4.8,9.3,12.22,1.96
2020-02-27,0,16.9,5.7,11.4,0.0,11.8,17.28,2.76
2020-02-28,0,17.9,6.5,12.3,0.5,7.9,16.55,2.75
2020-02-29,0,19.6,8.4,13.6,0.1,6.3,18.05,3.1
2020-03-01,0,19.2,10.1,13.9,0.7,7.7,17.46,2.97
2020-03-02,0,17.9,9.2,12.7,2.3,6.6,15.58,2.61
2020-03-03,0,18.5,8.5,13.3,1.2,7.1,18.21,3.06
2020-03-04,0,17.4,9.3,12.8,1.7,6.0,15.54,2.61
2020-03-05,0,19.0,8.3,12.8,0.2,6.1,17.53,3.0
2020-03-06,0,16.9,8.9,12.5,0.5,7.2,15.87,2.65
2020-03-07,0,15.9,8.0,11.6,1.8,9.2,12.73,2.12
2020-03-08,1,18.4,7.3,12.9,0.0,11.1,21.89,3.63
2020-03-09,0,20.2,7.3,14.4,0.0,10.0,21.36,3.66
2020-03-10,0,19.3,11.6,15.0,0.8,9.7,18.26,3.16
2020-03-11,0,21.1,10.1,15.7,0.4,8.8,20.05,3.59
2020-03-12,0,22.5,11.8,16.7,0.1,9.7,21.02,3.94
2020-03-13,0,18.5,11.3,14.2,5.9,7.3,9.99,1.94
2020-03-14,0,18.3,10.3,13.7,5.6,11.6,13.79,2.51
2020-03-15,0,19.4,8.7,13.0,3.1,8.2,18.49,3.12
2020-03-16,0,19.4,9.6,14.4,1.0,8.4,20.22,3.53
2020-03-17,0,20.1,9.1,14.7,0.3,6.2,19.56,3.43
2020-03-18,0,20.1,9.4,15.1,0.2,8.2,20.35,3.56
2020-03-19,0,19.7,9.6,13.9,4.2,6.3,18.63,3.23
2020-03-20,0,18.5,8.3,12.9,4.1,6.0,16.77,2.83
2020-03-21,0,18.0,9.1,13.3,6.6,7.9,15.6,2.67
2020-03-22,0,17.8,9.5,13.4,5.5,6.2,14.49,2.5
2020-03-23,0,18.4,9.3,13.7,2.4,8.2,18.6,3.09
2020-03-24,0,20.9,9.5,15.4,1.6,9.9,20.56,3.55
2020-03-25,0,19.2,12.0,15.5,2.3,6.4,15.34,2.65
2020-03-26,0,23.9,12.5,17.9,1.2,8.1,21.15,3.93
2020-03-27,0,25.5,13.2,19.0,1.3,12.4,20.49,3.98
2020-03-28,0,25.2,14.2,18.9,0.1,10.9,23.77,4.63
2020-03-29,0,25.5,12.9,18.5,0.0,10.0,24.37,4.72
2020-03-30,0,23.9,12.0,18.2,0.0,10.9,24.45,4.57
2020-03-31,0,25.0,13.0,18.8,1.4,9.5,21.79,4.19
2020-04-01,0,21.1,13.1,16.5,6.1,8.0,18.43,3.27
2020-04-02,0,23.1,11.5,17.3,0.0,10.2,21.75,4.12
2020-04-03,0,24.0,11.9,18.1,0.0,6.3,23.17,4.42
2020-04-04,0,24.0,12.5,18.1,0.0,6.4,21.09,4.11
2020-04-05,0,21.8,13.1,17.9,2.3,7.3,22.13,4.18
2020-04-06,0,23.9,12.5,18.4,0.7,7.4,22.02,4.28
2020-04-07,0,24.9,12.5,19.2,0.0,11.5,22.47,4.57
2020-04-08,1,24.7,13.8,19.2,1.2,12.4,21.43,4.25
2020-04-09,0,24.1,13.1,18.0,0.4,12.3,21.75,4.15
2020-04-10,1,25.6,13.0,19.7,0.0,7.6,23.87,4.74
2020-04-11,0,24.3,13.9,19.0,0.3,9.6,18.8,3.81
2020-04-12,0,26.2,13.8,20.2,0.0,13.2,24.25,4.9
2020-04-13,1,24.3,16.2,19.5,7.1,8.2,17.15,3.41
2020-04-14,0,24.2,14.8,18.6,3.8,7.7,19.04,3.61
2020-04-15,0,25.1,15.3,19.2,5.2,6.5,20.66,3.99
2020-04-16,1,21.8,14.2,17.7,12.1,6.5,16.87,3.16
2020-04-17,0,21.2,15.0,17.7,22.0,5.9,13.55,2.53
2020-04-18,0,22.2,14.1,17.8,3.7,9.7,19.57,3.57
2020-04-19,0,24.5,13.2,18.3,0.9,9.7,21.93,4.21
2020-04-20,0,22.6,14.1,17.9,5.0,7.3,21.03,3.89
2020-04-21,0,20.3,13.3,15.5,16.7,12.2,12.54,2.35
2020-04-22,0,18.2,11.6,14.8,2.2,7.7,17.65,3.04
2020-04-23,0,20.4,11.7,15.5,2.5,6.8,16.92,3.03
2020-04-24,1,19.3,12.6,15.6,5.0,6.5,18.85,3.28
2020-04-25,0,20.5,13.0,16.7,3.3,5.5,18.15,3.31
2020-04-26,0,21.3,14.2,16.7,14.0,5.2,15.39,2.84
2020-04-27,0,21.7,14.0,16.9,3.0,5.4,14.93,2.78
2020-04-28,0,21.2,12.9,16.4,10.6,6.5,15.9,2.91
2020-04-29,0,21.0,12.9,16.9,4.8,6.5,18.5,3.33
2020-04-30,0,22.0,13.5,17.5,6.9,8.1,19.46,3.59
2020-05-01,1,20.6,14.4,17.4,5.6,5.8,11.76,2.22
2020-05-02,0,23.5,15.1,18.3,2.4,6.3,18.08,3.46
2020-05-03,0,22.6,15.5,18.7,1.0,6.7,17.23,3.29
2020-05-04,0,21.1,15.3,18.2,2.9,7.1,13.36,2.54
2020-05-05,0,21.8,14.7,18.2,12.1,5.7,15.78,2.99
2020-05-06,0,22.5,13.6,16.8,16.0,6.1,18.69,3.38
2020-05-07,0,20.6,12.7,16.1,4.2,6.5,15.19,2.76
2020-05-08,0,22.3,12.0,17.8,1.5,7.7,22.79,4.19
2020-05-09,0,23.6,13.8,18.7,2.4,6.2,20.99,3.95
2020-05-10,0,22.8,14.6,18.6,10.9,6.6,17.72,3.34
2020-05-11,0,24.1,14.8,18.9,1.8,7.3,17.34,3.39
2020-05-12,0,22.5,15.7,18.6,10.2,6.1,18.04,3.36
2020-05-13,0,23.7,15.6,19.4,1.5,6.6,20.11,3.87
2020-05-14,0,24.1,15.6,19.8,2.9,7.9,20.57,3.92
2020-05-15,0,23.7,16.5,19.9,2.7,7.2,20.43,3.85
2020-05-16,0,26.8,16.5,21.2,4.1,8.7,23.58,4.65
2020-05-17,0,25.7,17.4,21.4,2.0,6.9,22.06,4.34
2020-05-18,0,24.9,17.4,20.5,2.8,8.6,19.76,3.79
2020-05-19,0,25.4,17.1,20.5,0.4,8.6,20.97,4.06
2020-05-20,0,26.1,16.0,20.9,3.3,6.8,17.11,3.51
2020-05-21,0,21.5,18.0,19.7,7.8,4.2,7.33,1.54
2020-05-22,0,24.6,18.1,21.1,9.3,7.3,16.14,3.18
2020-05-23,1,22.3,19.4,20.5,70.6,4.3,8.18,1.69
2020-05-24,0,25.0,18.8,21.2,5.8,7.9,19.34,3.7
2020-05-25,0,25.6,17.9,21.9,3.0,6.4,20.15,4.03
2020-05-26,0,25.2,17.3,20.6,13.4,7.9,19.87,3.84
2020-05-27,0,25.2,17.5,20.4,11.2,9.8,16.45,3.22
2020-05-28,0,21.7,17.2,18.9,40.8,6.6,7.39,1.5
2020-05-29,1,22.9,16.7,19.2,4.0,7.1,15.01,2.93
2020-05-30,0,24.3,16.1,19.6,7.8,5.5,17.76,3.4
2020-05-31,0,22.3,17.3,19.6,16.8,10.3,8.96,1.82
2020-06-01,0,24.3,16.5,20.1,1.5,6.8,20.99,3.98
2020-06-02,0,25.1,16.2,21.0,1.4,9.4,24.03,4.66
2020-06-03,0,25.7,17.4,21.3,0.7,6.4,21.61,4.29
2020-06-04,0,21.2,18.2,19.5,7.3,5.9,7.34,1.58
2020-06-05,0,22.4,17.1,18.7,54.6,10.2,6.7,1.51
2020-06-06,0,24.2,17.4,20.0,27.0,7.1,16.23,3.19
2020-06-07,0,24.6,17.4,21.1,4.3,6.6,18.87,3.65
2020-06-08,0,26.2,17.3,21.7,2.3,6.6,21.91,4.35
2020-06-09,0,25.3,18.5,21.9,4.7,5.5,19.88,3.89
2020-06-10,0,25.6,19.2,22.3,22.3,6.4,18.54,3.7
2020-06-11,0,25.3,19.0,22.4,6.4,7.0,19.84,3.92
2020-06-12,0,25.8,19.2,22.5,50.7,7.5,20.55,4.03
2020-06-13,0,26.0,20.0,22.4,29.5,6.9,16.11,3.23
2020-06-14,0,25.1,19.9,22.2,24.3,5.4,14.61,2.94
2020-06-15,0,23.4,20.0,21.8,26.2,4.6,6.42,1.4
2020-06-16,0,23.5,20.2,21.6,15.6,7.2,7.41,1.61
2020-06-17,1,26.0,20.1,22.3,26.4,4.5,12.43,2.58
2020-06-18,0,23.7,20.4,21.9,15.5,5.3,9.23,1.91
2020-06-19,0,24.0,20.6,21.9,26.1,4.3,9.16,1.9
2020-06-20,0,23.6,20.7,22.1,17.7,5.8,7.8,1.69
2020-06-21,0,25.2,19.7,21.9,31.4,9.3,16.14,3.18
2020-06-22,0,25.3,19.6,21.5,33.3,5.8,11.32,2.31
2020-06-23,0,27.1,20.1,22.7,11.9,7.6,16.05,3.29
2020-06-24,0,27.7,20.1,22.9,61.1,5.9,16.73,3.45
2020-06-25,0,22.5,20.1,21.1,110.3,7.9,3.98,0.98
2020-06-26,0,25.4,19.5,22.2,34.0,7.1,16.17,3.2
2020-06-27,0,25.3,19.9,22.3,25.0,5.1,15.61,3.11
2020-06-28,0,23.1,20.6,21.4,45.0,5.8,3.42,0.87
2020-06-29,0,26.0,20.5,22.2,7.0,6.6,12.42,2.58
2020-06-30,0,26.5,19.8,22.0,14.5,4.6,13.15,2.71
2020-07-01,0,26.5,19.8,22.7,9.4,6.2,19.45,3.85
2020-07-02,0,26.2,20.9,23.2,42.4,5.1,14.43,3.02
2020-07-03,0,26.8,21.2,23.1,11.7,6.2,13.15,2.77
2020-07-04,0,25.0,20.3,22.4,8.0,5.5,10.79,2.27
2020-07-05,0,26.5,19.6,22.2,46.9,4.2,13.38,2.76
2020-07-06,0,26.5,20.3,22.7,22.5,4.4,15.96,3.27
2020-07-07,0,25.9,20.4,22.5,35.9,7.2,12.41,2.58
2020-07-08,0,26.7,20.5,23.2,50.0,7.9,16.02,3.27
2020-07-09,0,25.1,21.5,22.6,34.4,4.6,8.7,1.85
2020-07-10,0,23.9,21.1,22.0,117.4,5.4,4.16,1.04
2020-07-11,0,26.0,20.4,22.1,74.2,3.5,10.9,2.32
2020-07-12,0,24.7,20.9,22.4,44.9,6.3,12.03,2.47
2020-07-13,0,24.7,20.4,22.1,12.6,11.3,8.09,1.75
2020-07-14,0,24.1,20.3,22.0,16.0,7.6,8.07,1.73
2020-07-15,0,26.4,20.2,22.6,98.6,7.4,15.91,3.19
2020-07-16,0,26.3,20.7,22.9,52.2,4.7,14.85,3.03
2020-07-17,0,24.5,21.2,22.8,28.6,5.2,13.08,2.64
2020-07-18,0,25.2,21.1,22.4,50.1,4.5,9.81,2.1
2020-07-19,0,23.8,21.2,22.0,65.1,6.1,4.81,1.13
2020-07-20,0,22.7,20.4,21.1,150.7,14.0,5.08,1.18
2020-07-21,0,23.5,19.5,21.0,54.1,7.1,6.3,1.41
2020-07-22,0,24.7,19.8,21.9,67.8,5.4,13.23,2.69
2020-07-23,0,25.8,20.1,21.9,53.1,6.4,8.97,1.95
2020-07-24,0,25.0,20.3,22.2,25.7,4.8,12.74,2.64
2020-07-25,0,26.2,20.2,22.4,8.5,4.8,17.35,3.49
2020-07-26,0,26.8,20.6,22.8,8.0,7.8,19.45,3.87
2020-07-27,0,26.6,20.3,22.7,5.6,8.1,17.04,3.43
2020-07-28,0,24.3,20.9,22.5,25.8,3.8,10.3,2.15
2020-07-29,0,24.0,20.7,22.0,9.2,4.3,8.07,1.75
2020-07-30,0,25.8,20.4,22.1,25.5,4.6,11.2,2.34
2020-07-31,0,25.2,20.4,22.4,34.2,6.4,16.84,3.32
2020-08-01,0,26.0,20.7,22.3,29.2,5.1,10.58,2.2
2020-08-02,0,26.8,20.9,23.4,66.2,7.7,16.39,3.33
2020-08-03,0,27.4,21.5,23.3,31.8,4.5,14.39,3.03
2020-08-04,0,29.4,19.5,24.8,11.2,5.8,23.52,4.86
2020-08-05,0,29.1,21.3,24.0,9.8,4.9,20.36,4.2
2020-08-06,0,26.6,21.1,23.4,16.2,6.1,17.25,3.49
2020-08-07,0,26.4,20.2,23.1,2.3,5.9,16.84,3.37
2020-08-08,0,26.7,21.0,23.4,29.6,4.0,17.43,3.53
2020-08-09,0,24.5,21.6,22.8,19.3,5.1,7.32,1.61
2020-08-10,0,25.2,20.9,22.6,28.4,4.7,8.28,1.79
2020-08-11,0,26.0,21.0,22.9,23.0,3.6,12.52,2.65
2020-08-12,0,23.7,21.2,22.2,61.6,5.1,3.23,0.82
2020-08-13,0,27.4,20.9,22.9,78.8,6.6,14.75,3.01
2020-08-14,0,27.4,20.8,23.1,46.3,3.3,14.32,2.96
2020-08-15,0,25.1,20.3,22.6,45.9,4.9,14.04,2.83
2020-08-16,0,26.8,20.0,22.9,9.0,8.3,18.31,3.67
2020-08-17,0,26.3,20.6,22.9,7.2,5.5,16.33,3.27
2020-08-18,0,26.3,20.8,23.0,3.7,6.3,17.36,3.45
2020-08-19,1,25.1,20.0,22.2,26.2,5.1,11.56,2.37
2020-08-20,1,25.4,20.0,22.3,33.5,5.4,15.65,3.1
2020-08-21,0,26.4,19.4,22.2,17.9,4.1,15.15,3.09
2020-08-22,0,25.6,19.6,22.1,8.8,5.6,17.5,3.47
2020-08-23,0,25.6,19.0,22.0,51.1,5.7,15.04,2.98
2020-08-24,0,26.6,20.1,22.7,8.1,4.5,18.34,3.66
2020-08-25,0,26.8,20.8,22.9,13.7,5.0,16.39,3.33
2020-08-26,1,26.0,19.9,22.2,15.3,6.3,10.61,2.18
2020-08-27,0,26.1,20.1,22.4,43.7,6.9,16.22,3.22
2020-08-28,0,25.8,19.6,22.0,19.4,4.4,16.0,3.16
2020-08-29,0,26.1,19.4,22.0,18.8,5.6,15.75,3.14
2020-08-30,0,25.8,19.3,22.1,4.0,6.4,18.91,3.68
2020-08-31,0,26.5,19.7,22.6,1.7,10.9,21.64,4.15
2020-09-01,0,28.0,20.2,23.1,35.6,4.8,16.75,3.42
2020-09-02,0,27.1,20.5,22.6,20.1,4.3,15.67,3.15
2020-09-03,0,25.4,20.0,21.9,14.9,3.9,12.79,2.58
2020-09-04,0,26.2,19.0,22.2,3.4,6.4,18.37,3.6
2020-09-05,0,26.3,19.4,22.3,2.8,7.1,19.58,3.83
2020-09-06,1,26.5,19.2,22.2,2.9,6.9,20.28,3.95
2020-09-07,1,26.3,19.6,22.0,20.7,6.4,14.12,2.82
2020-09-08,1,26.4,19.4,22.0,2.7,5.4,14.34,2.9
2020-09-09,0,25.1,19.3,21.8,11.4,6.6,12.39,2.46
2020-09-10,0,24.6,20.5,22.1,9.0,5.0,13.39,2.66
2020-09-11,0,25.4,20.0,22.1,13.2,4.9,10.58,2.18
2020-09-12,0,26.4,19.6,22.3,31.0,6.1,14.57,2.93
2020-09-13,0,26.0,20.5,22.2,15.1,6.7,11.56,2.35
2020-09-14,0,23.4,20.4,21.5,21.4,5.8,8.01,1.65
2020-09-15,0,24.3,19.8,21.3,17.1,4.6,8.63,1.8
2020-09-16,0,25.0,19.6,21.7,6.9,6.4,16.98,3.25
2020-09-17,1,26.1,20.2,22.0,9.6,6.4,11.67,2.39
2020-09-18,0,24.6,19.8,21.5,57.6,6.0,5.64,1.28
2020-09-19,1,24.9,19.7,21.6,13.9,5.1,10.95,2.22
2020-09-20,0,28.3,19.4,23.4,6.4,4.8,20.03,4.07
2020-09-21,0,26.7,19.3,22.5,14.2,6.0,13.77,2.8
2020-09-22,0,24.3,20.2,21.8,11.7,4.2,8.76,1.83
2020-09-23,0,23.1,19.9,21.1,41.7,7.6,6.24,1.35
2020-09-24,0,22.2,19.6,20.5,27.2,8.0,4.13,0.98
2020-09-25,0,24.6,19.1,21.1,66.0,6.2,10.62,2.16
2020-09-26,0,23.2,18.2,20.7,3.9,7.8,12.86,2.46
2020-09-27,0,24.9,17.5,20.8,2.1,8.1,17.79,3.38
2020-09-28,0,25.2,17.6,21.3,0.4,7.9,19.42,3.7
2020-09-29,0,25.2,18.5,21.4,1.7,8.0,17.86,3.4
2020-09-30,0,25.4,17.6,21.2,4.5,6.4,17.06,3.29
2020-10-01,0,25.7,18.8,21.3,4.1,6.3,15.02,2.92
2020-10-02,0,25.7,17.9,21.2,1.9,7.8,17.4,3.33
2020-10-03,1,25.4,18.2,21.4,1.4,7.5,16.65,3.23
2020-10-04,0,25.6,18.4,21.4,2.5,8.4,16.06,3.14
2020-10-05,0,25.6,18.3,21.2,0.9,8.2,17.85,3.44
2020-10-06,0,24.8,17.7,20.8,0.2,9.1,17.05,3.26
2020-10-07,0,25.6,16.7,20.8,0.1,8.9,19.66,3.75
2020-10-08,0,25.6,17.2,21.2,0.0,8.9,20.21,3.87
2020-10-09,0,25.8,16.5,20.9,0.0,8.4,20.69,3.95
2020-10-10,1,25.7,16.9,21.1,0.0,8.4,19.23,3.71
2020-10-11,1,25.7,17.5,21.4,2.1,6.9,17.02,3.33
2020-10-12,1,25.4,17.1,21.0,1.1,4.3,16.65,3.23
2020-10-13,1,25.0,16.9,20.8,1.0,4.5,15.93,3.08
2020-10-14,1,24.8,16.4,20.5,1.2,6.7,16.83,3.23
2020-10-15,1,25.9,16.3,20.8,0.7,7.6,18.28,3.56
2020-10-16,0,25.4,16.4,20.7,0.8,7.2,16.42,3.2
2020-10-17,1,26.0,16.3,20.7,0.1,7.7,17.28,3.39
2020-10-18,0,25.4,16.2,20.5,1.5,5.4,16.1,3.14
2020-10-19,0,22.9,16.3,19.6,4.7,7.8,13.6,2.55
2020-10-20,0,24.5,14.4,19.1,2.2,6.2,16.18,3.09
2020-10-21,0,23.8,15.3,19.4,2.2,7.1,16.35,3.1
2020-10-22,0,24.1,14.7,19.0,0.8,7.0,16.45,3.11
2020-10-23,0,23.1,14.9,18.8,0.0,8.2,16.95,3.15
2020-10-24,0,23.4,15.2,18.9,0.0,9.0,17.73,3.25
2020-10-25,0,23.8,15.4,19.0,0.0,9.3,17.14,3.21
2020-10-26,0,23.5,14.4,18.5,0.0,7.8,17.82,3.3
2020-10-27,0,22.5,13.9,18.2,0.8,6.9,16.69,3.1
2020-10-28,0,24.0,13.3,18.1,0.0,6.5,17.28,3.23
2020-10-29,0,25.2,13.2,18.7,0.0,6.5,18.14,3.4
2020-10-30,0,26.3,14.7,19.9,0.0,7.1,17.49,3.4
2020-10-31,0,26.9,15.3,20.5,0.1,8.4,17.14,3.5
2020-11-01,1,24.1,15.9,20.2,0.0,9.5,16.73,3.26
2020-11-02,1,24.0,14.6,19.0,0.0,8.4,16.32,3.08
2020-11-03,1,23.1,13.1,17.7,0.9,6.6,14.15,2.73
2020-11-04,0,22.8,11.9,16.6,0.6,6.9,14.48,2.69
2020-11-05,0,21.5,10.3,15.7,0.1,6.2,16.56,2.97
2020-11-06,0,20.8,9.4,15.0,0.0,8.7,16.97,2.94
2020-11-07,1,20.8,8.9,14.9,0.0,7.2,16.17,2.81
2020-11-08,0,21.9,10.3,15.8,0.0,7.5,16.5,2.98
2020-11-09,0,22.9,10.3,16.4,0.0,6.2,16.52,3.02
2020-11-10,0,22.4,11.8,17.0,0.2,5.2,15.81,2.89
2020-11-11,0,22.9,11.8,17.1,0.2,5.9,15.71,2.86
2020-11-12,0,23.4,11.2,16.7,0.0,6.6,16.41,3.0
2020-11-13,0,23.2,11.2,16.7,0.0,6.6,16.14,3.0
2020-11-14,0,23.1,10.3,16.3,0.0,7.0,15.93,2.91
2020-11-15,1,23.2,10.2,16.4,0.0,7.3,15.82,2.91
2020-11-16,0,20.0,10.1,14.2,0.2,8.5,7.12,1.56
2020-11-17,0,19.8,10.6,14.5,0.0,8.1,15.65,2.75
2020-11-18,0,20.0,9.6,14.5,0.0,8.0,15.58,2.75
2020-11-19,0,20.7,8.8,14.1,0.0,9.2,15.61,2.78
2020-11-20,0,19.3,10.1,14.4,0.5,8.7,13.64,2.42
2020-11-21,0,17.4,9.2,12.5,1.0,7.4,12.57,2.08
2020-11-22,0,17.0,6.7,11.8,0.0,11.3,14.41,2.35
2020-11-23,0,18.0,6.7,12.2,0.0,9.5,14.61,2.4
2020-11-24,0,18.8,6.9,12.6,0.0,9.1,14.58,2.44
2020-11-25,0,19.5,8.4,13.6,0.0,7.9,13.55,2.38
2020-11-26,0,19.8,8.6,13.7,0.0,8.6,13.17,2.32
2020-11-27,0,19.9,10.2,13.9,0.0,8.0,10.74,1.98
2020-11-28,0,20.8,7.8,13.9,0.0,8.2,14.85,2.7
2020-11-29,0,21.9,8.2,14.6,0.0,5.2,14.78,2.71
2020-11-30,0,21.2,8.3,14.4,0.0,6.5,14.44,2.53
2020-12-01,0,20.3,8.2,13.9,0.0,6.5,14.19,2.46
2020-12-02,0,19.7,9.2,13.9,0.0,6.2,13.85,2.39
2020-12-03,0,17.9,7.2,12.8,0.4,5.4,10.54,1.83
2020-12-04,0,17.1,8.1,12.5,0.7,7.3,9.1,1.57
2020-12-05,0,15.7,9.3,12.0,0.7,6.4,9.43,1.57
2020-12-06,0,16.5,8.1,11.8,0.5,6.9,9.24,1.59
2020-12-07,0,16.9,7.5,12.5,0.0,7.8,10.64,1.76
2020-12-08,0,17.5,9.8,13.7,0.0,7.8,9.67,1.69
2020-12-09,0,18.2,10.9,14.1,0.0,8.2,11.29,1.9
2020-12-10,0,19.2,9.7,13.9,0.0,8.6,12.94,2.18
2020-12-11,0,19.4,6.3,13.1,0.0,9.1,13.58,2.31
2020-12-12,0,20.0,10.2,14.3,0.0,9.0,12.99,2.32
2020-12-13,0,19.5,8.1,13.0,0.0,7.9,13.79,2.37
2020-12-14,0,18.0,6.6,11.8,0.0,8.7,13.92,2.3
2020-12-15,1,18.7,5.9,11.7,0.0,9.6,14.15,2.44
2020-12-16,0,18.5,6.3,11.6,0.0,10.1,14.0,2.51
2020-12-17,0,16.8,5.7,10.7,0.0,9.7,13.97,2.24
2020-12-18,0,16.8,4.8,10.2,0.0,8.1,14.0,2.26
2020-12-19,0,17.0,4.9,10.2,0.0,7.5,13.97,2.21
2020-12-20,0,17.5,4.9,10.6,0.0,7.0,13.16,2.11
2020-12-21,0,18.6,6.2,11.8,0.0,7.6,13.59,2.29
2020-12-22,0,18.1,6.1,11.8,0.0,8.0,13.09,2.24
2020-12-23,0,18.1,6.5,11.5,0.0,8.2,13.29,2.25
2020-12-24,0,18.6,6.8,11.4,0.0,8.9,13.49,2.29
2020-12-25,1,17.7,6.5,11.3,0.0,7.6,14.12,2.36
2020-12-26,0,18.4,5.7,11.0,0.0,8.1,14.03,2.36
2020-12-27,0,18.9,4.0,10.7,0.0,8.4,13.77,2.31
2020-12-28,0,17.0,5.1,10.6,0.0,8.4,14.08,2.32
2020-12-29,0,16.8,6.4,10.8,0.0,8.5,14.08,2.28
2020-12-30,1,17.3,3.8,9.9,0.0,8.6,14.11,2.32
2020-12-31,0,19.7,4.7,11.3,0.0,8.5,14.37,2.56
2021-01-01,0,19.1,4.9,11.2,0.0,9.2,14.44,2.54
2021-01-02,0,19.4,5.6,12.0,0.0,7.6,14.11,2.47
2021-01-03,0,21.3,7.5,14.0,0.0,8.9,13.96,2.62
2021-01-04,0,21.1,12.3,16.0,0.0,6.8,6.92,1.53
2021-01-05,0,19.0,13.4,15.5,0.0,9.5,6.52,1.46
2021-01-06,0,21.7,11.4,16.1,0.0,10.0,14.09,2.66
2021-01-07,0,21.6,10.3,15.3,0.0,9.2,14.44,2.74
2021-01-08,0,20.1,8.7,14.2,0.0,10.0,14.51,2.6
2021-01-09,0,21.4,8.1,14.1,0.0,10.5,14.39,2.66
2021-01-10,0,21.5,8.7,14.9,0.0,10.0,14.7,2.74
